userId,movieId,rating
125,10196,4
125,956,4.5
125,117251,4.5
125,50321,2.5
125,11619,4.5
125,266647,4
125,82703,5
125,652,2.5
125,80321,4.5
125,36669,3.5
125,43074,4.5
125,95,0.5
125,608,4
125,2310,2
125,140300,5
125,56292,4
125,81188,2
125,7552,3.5
125,616,4
125,147441,4
125,13475,4
125,557,3.5
125,82702,4
125,205584,5
125,10048,2
125,13183,4.5
125,944,4.5
125,1927,4.5
125,72559,3
125,7364,4.5
125,2114,5
125,1771,4
125,36643,4.5
125,8619,2
125,50620,5
125,65759,2.5
125,1724,3.5
125,267935,3.5
125,281957,4
125,77950,2.5
125,44896,2.5
125,270946,1
125,2503,4
125,9502,4
125,102899,4.5
125,101299,4.5
125,228161,4.5
125,74,4.5
125,8961,2
125,417859,4
125,27576,5
125,86834,4.5
125,17578,2
125,673,2
125,6972,4.5
125,82700,3.5
125,10567,4
125,181533,4
125,38055,2.5
125,671,3
125,49524,3.5
125,22,4
125,131631,4
125,591,3.5
125,172385,4
125,36658,4
125,51497,3.5
125,58574,4
125,18823,3
125,861,3.5
125,1911,3
125,49040,4
125,415,3.5
125,8871,3
125,435,3
125,955,5
125,2133,4
125,1979,4.5
125,87827,3
125,1250,4
125,324668,4
125,9471,3
125,70981,2.5
125,10996,4.5
125,68724,2
125,2789,3.5
125,97020,4.5
125,7459,4.5
125,42888,4
125,37834,4.5
125,75612,4.5
125,1895,4
125,1894,4.5
125,585,4.5
125,76170,4.5
125,1893,3.5
125,49519,5
125,2395,3.5
125,12100,3.5
125,290595,4.5
125,98566,4.5
125,49047,4.5
125,9619,4
125,308531,4.5
125,166424,4
125,1593,3.5
125,254128,4
125,714,4.5
125,2024,4.5
125,163,4
125,787,4
125,262500,4.5
125,2567,4.5
125,38745,5
125,40805,4.5
125,53182,4.5
125,41513,4.5
125,13700,4
125,262504,4.5
125,39254,4.5
125,77931,4
125,1639,4
125,80274,4.5
125,1571,4
125,120,3
125,10204,3.5
125,8489,4.5
125,10588,4.5
125,2048,4
125,1495,4
125,10137,4
125,10198,4
125,286217,4
125,1635,4
125,24113,4
125,9679,4
125,98,4
125,180,4
125,672,4.5
125,36557,3.5
125,869,4
125,280,4
125,11322,3
125,4982,4.5
125,36955,3.5
125,18487,3
125,39451,4.5
125,27581,3.5
125,9268,4
125,68718,4
125,10545,4
125,11688,4
125,76163,4
125,2059,4
125,2486,3
125,16523,3
125,116711,4.5
125,37710,3.5
125,9946,3.5
125,1372,4
125,106646,4
125,414,4
125,563,3.5
125,83542,3.5
125,41216,2.5
125,314,3
125,184315,2.5
125,9016,3.5
125,18162,4
125,138103,3
125,257088,3.5
125,10214,3.5
125,205775,4
125,11692,4
125,22972,4
125,227973,2.5
125,29193,4
125,1734,4.5
125,3131,4.5
125,76758,3.5
125,9408,3
125,9890,3.5
125,855,3
125,77953,4
125,18,4
125,37786,3
125,10501,4.5
125,57800,2
125,150689,4
125,7980,4
125,12,4
125,122,4
125,121,4
125,68737,4
125,1995,3.5
125,157353,4
125,331,2.5
125,61791,4
125,8204,4
125,47964,3.5
125,10733,4
125,9806,4
125,1408,5
125,32657,4.5
125,607,3.5
125,863,4
125,44048,3.5
125,5175,3.5
125,2655,3.5
125,22794,3.5
125,8355,3.5
125,116745,3.5
125,4327,3.5
125,1422,4
125,10674,2.5
125,7446,4
125,65754,3.5
125,1572,3.5
125,10528,4
125,271969,3
125,10865,4
125,258509,4
125,2253,3.5
125,10661,1.5
125,257344,4
125,644,4
125,10756,2.5
125,686,3
125,9383,4
125,179,4
125,76285,3.5
125,1996,4
125,291805,3.5
125,10003,4
125,1535,5
125,2067,5
125,46195,3
125,2277,3
125,10357,3.5
126,4477,3
126,8665,5
126,9387,4
126,921,4
126,49852,4
126,4464,3
126,664,4
126,8358,3
126,9836,2
126,2502,1
126,9772,1
126,161,1
126,52451,3
126,76492,1
126,4523,2
126,59961,1
126,10481,5
126,59108,4
126,1581,3
126,9798,1
126,22897,4
126,298,4
126,7484,5
126,157350,5
126,853,5
126,10159,5
126,9593,2
126,1904,3
126,9615,5
126,51052,5
126,297,3
126,9884,4
126,16858,3
126,62764,3
126,22538,4
126,9341,3
126,12107,3
126,9637,4
127,49049,3
127,9339,3
127,16281,4
127,39691,5
127,8247,4
127,11253,2
127,1949,4
127,8452,4
127,310,3
127,27578,2
127,954,2
127,70160,1
127,45243,4
127,364,2
127,7518,4
127,11544,1
127,9986,4
127,8656,2
127,146216,5
127,9291,4
127,55301,5
127,109418,0.5
128,11665,5
128,6964,5
128,11324,5
128,12193,5
128,9928,5
128,754,5
128,10202,5
128,4147,5
128,50546,4
128,1701,5
128,13027,4
128,2289,5
128,20504,5
128,9574,5
128,11618,4
128,2300,4
128,12096,5
128,10200,4
128,8834,3
128,228150,5
128,6068,4
128,41515,4
128,9023,3
128,38317,4
128,2157,5
128,14462,4
128,161795,5
128,159824,4
128,49948,4
128,2135,3
128,9822,4
128,9705,3
128,1656,4
129,12159,3.5
129,9678,4
129,4442,3.5
129,75,3.5
129,330770,4
129,9433,4
129,19959,3.5
129,11973,4
129,11228,3.5
129,77951,4.5
129,5491,3.5
129,10715,3.5
129,10197,3.5
129,9562,3.5
129,9922,4
129,9447,4
129,274854,3.5
129,8870,4
129,9992,4
129,36970,3.5
129,10077,4
129,76649,4
129,293644,3.5
129,453,4
129,8587,5
129,72545,4
129,109451,4
129,9533,0.5
129,2023,4.5
129,71880,3.5
129,584,4.5
129,309809,4
129,4858,3.5
129,17711,4
129,328111,5
129,8698,3.5
129,93456,3.5
129,602,4.5
129,330,3.5
129,953,3.5
129,9693,4.5
129,36657,4
129,8909,4.5
129,9802,3.5
129,950,4
129,1824,4.5
129,2976,4
129,11026,4.5
129,332,3.5
129,75656,3
129,38365,4.5
129,594,3.5
129,15189,4
129,11678,4.5
129,6538,4.5
129,10555,4
129,1125,4
129,4551,4
129,612,4.5
129,9567,4
129,37821,4
129,203801,5
129,2539,4.5
129,9297,3.5
129,3172,4
129,6520,4
129,1439,4
129,37958,3.5
129,2026,3.5
129,7450,4
129,11375,3
129,9425,4.5
129,25769,3
129,23685,3.5
129,11866,4
129,9741,4
129,211672,2.5
129,23629,4
129,8688,3.5
129,10153,2.5
129,153518,4
129,8676,4
129,20829,4
129,4349,4.5
129,9718,4.5
129,10808,4
129,197,3.5
129,25,4
129,35,4
129,11086,2.5
129,10477,4
129,1997,4.5
129,6947,2
129,3050,4
129,2675,4.5
129,809,4.5
129,920,4.5
129,4806,4.5
129,7451,4
129,228165,4
129,3595,3.5
129,16869,3.5
129,879,4
129,1573,4
129,9257,4
129,1903,4.5
129,9697,3.5
129,395,4.5
129,23398,5
129,10590,4.5
129,117263,4
129,200,3.5
129,44943,4.5
129,587,4
129,10395,4
129,57212,4
129,152760,4
129,2756,4.5
129,33909,3.5
129,49017,4.5
129,9882,4
129,2270,4.5
129,978,3.5
129,44564,5
129,3132,3.5
129,8814,3
129,8427,5
129,52520,4.5
129,80585,3.5
129,10592,4
129,49021,4.5
129,11535,4
129,10550,4
129,11258,4
129,12610,4
129,59981,4.5
129,201088,4
129,5137,4.5
129,3093,4
129,107846,2.5
130,188207,3
130,4614,5
130,24021,4
130,11371,4
130,20352,4
130,11517,4
130,214756,3
130,26428,3
130,9824,5
130,48988,4
130,9008,4
130,300673,5
130,12113,4
130,38778,3
130,72331,3
130,1844,3
130,846,5
130,9703,3
130,857,4
130,136797,4
130,3981,2
130,425,3
130,6171,4
130,72976,3
130,603,2
130,568,3
130,9021,3
130,82695,2
131,9489,3
131,12133,4
131,9342,4
131,41733,2.5
131,227306,4
131,5551,2.5
131,9350,4
131,9208,4
131,4244,4
131,1852,3
131,11820,4
131,76493,4
131,345,4
131,196867,4
131,256591,4
131,59962,4
131,36648,3.5
131,1880,3.5
131,9440,4
131,71679,4.5
131,10483,3
131,11412,3.5
131,11983,2.5
131,6795,3.5
131,550,4
131,11170,4.5
131,9292,4
131,10783,4.5
131,100241,4
131,257,4
131,9947,3.5
131,189,4
131,12618,2.5
131,253412,2.5
131,1427,2.5
131,818,3.5
131,16577,3
131,329,3
131,12160,1
131,9331,3.5
131,300168,4
131,9072,3
131,3536,3.5
131,9087,2
131,12177,2
131,12138,2.5
131,273248,3.5
131,9955,4
131,50359,1.5
131,1271,3.5
131,693,3
131,14306,4
131,497,3.5
131,11199,2.5
131,9982,4
131,210577,3.5
131,2501,3.5
131,710,3
131,2275,3.5
131,37165,3.5
131,9837,3.5
131,10708,3.5
131,136400,4
131,10992,3.5
131,9654,3.5
131,2642,3
131,8916,4
131,19899,4
131,2119,4
132,9641,2
132,294254,3
132,38167,2
132,5994,3
132,39514,1.5
132,9563,3
132,547,2.5
132,1538,4
132,9334,3
132,11128,4
132,75780,2
132,8914,2.5
132,13576,2.5
132,39538,3.5
132,10628,2
132,14836,2
132,8645,3
132,9509,3
132,10067,2.5
132,9384,3
132,9279,3
132,1487,2
132,9422,1.5
132,77174,2
132,4824,4
132,9620,4
132,9302,4
132,10199,4
132,10771,3
132,3512,4
132,137094,2
132,274479,4.5
132,267860,2.5
132,8078,3
132,7485,1.5
132,170687,4
132,6435,3
132,137106,2
132,10040,4
132,6278,3.5
132,82682,4.5
132,17610,2
132,22954,3
132,16995,2
132,16558,2.5
132,9849,1.5
132,5820,3
132,16866,3.5
132,201,3.5
132,11775,2.5
132,87825,2
132,12201,2
132,11015,3.5
132,9932,2
132,13389,3.5
132,8838,3
132,17332,4.5
132,4958,2
132,786,2.5
132,9513,2
132,11679,3
132,38321,2
132,14411,3
132,8413,2
132,10052,3
132,9676,3.5
132,9664,4
132,2100,3
132,10384,4
132,137321,4
132,123553,3
132,11260,3
132,9009,2.5
132,11374,3.5
132,2309,3.5
132,8285,3
132,210860,4
132,2312,3.5
132,9839,3
132,381902,3
132,13922,3.5
132,293660,3.5
132,9713,4
132,190859,3
132,257445,3.5
132,9007,3
132,889,4
132,1370,2
132,4942,3.5
132,347969,2
132,24438,4
132,116741,3
132,35791,2
132,72431,3.5
132,1813,3
132,87428,4
132,8840,3
132,10589,3.5
132,71676,3.5
132,1722,2.5
132,10022,3
132,11358,3.5
132,13,2
132,6477,2
132,1597,3
132,10530,3
132,1924,2
132,9327,3
132,8488,2
132,10603,3
132,8273,4
132,109424,2.5
132,35056,3
132,8839,3.5
132,156022,2
132,7303,1.5
132,8963,3
132,1402,1.5
132,9315,3.5
132,8984,3
132,795,3
132,24,4
132,11353,2.5
132,393,3
132,9618,2
132,9374,2.5
132,8584,3
132,2320,3
132,58224,2
132,1729,4
132,175574,3.5
132,8077,3
132,8818,3
132,8195,3
132,10586,3
132,116149,2
132,80035,3
132,10632,3.5
132,12117,3
132,1792,4
132,13260,4
132,72197,3
132,3580,4
132,12123,4
132,9566,3
132,9833,1.5
132,4517,3
132,8202,3.5
132,16072,4
132,34314,3
132,19724,3.5
132,145220,2
132,14623,4.5
132,42297,4
132,2841,3.5
132,802,2
132,10375,4.5
132,36586,3.5
132,11321,3.5
132,70074,1.5
132,242,2
132,9621,3
132,1819,2
132,8536,4.5
132,8046,3
132,1717,2
132,479,4
132,9444,3
132,824,4
132,11456,2.5
132,261023,3.5
132,3683,3
132,22803,3
132,285923,3.5
132,39437,3
132,1950,3
132,640,3
132,97630,4.5
132,9767,2
132,11631,2.5
132,32856,1
132,6519,3.5
132,8741,3.5
132,49520,3
132,1850,4
132,524,2
132,26389,4
132,11817,1.5
132,2123,2
132,9907,3
132,9969,1.5
132,18239,3.5
132,808,3
132,38050,2.5
132,8367,3.5
132,9390,2
132,72105,4
132,2898,3
132,10312,2.5
132,109443,4
132,2022,3.5
132,37686,2
132,462,3
132,9919,1.5
132,187017,2
132,628,2
132,10201,4
132,302699,2
132,9441,2.5
132,274167,4.5
132,224141,3.5
132,388,4
132,2112,3.5
132,10329,2.5
132,74465,4
132,13811,1
132,6877,3
132,10320,3.5
132,50646,2
132,8920,3
132,13673,4
132,60308,4.5
132,6950,3
132,225574,4.5
132,13836,3.5
132,752,3
132,6038,3
132,9975,3
132,11451,4
132,12103,3
132,60304,4.5
132,2251,3
132,46529,2
132,231,2
132,300671,3.5
132,228326,3
132,9754,2.5
132,66,3
132,4421,3
132,2649,3.5
132,588,2.5
132,10393,3
132,71552,2
132,9631,3
132,216282,3.5
132,306,2
132,928,3
132,205587,2
132,6623,3
132,1577,3.5
132,9801,3
132,2116,3.5
132,9624,3
132,14199,1.5
132,1907,2.5
132,4599,3
132,22832,3.5
132,10390,4
132,9879,4
132,38579,3
132,44603,3
132,11892,3
132,9691,2
132,1248,3.5
132,12220,3
132,72710,3
132,10782,2
132,9573,3.5
132,4959,3
132,10061,3
132,10386,3
132,421,3.5
132,316152,4
132,11615,3.5
132,13498,4
132,241554,4.5
132,2252,3
132,11968,4.5
132,10047,3.5
132,38319,3
132,69668,3
132,9770,4
132,11212,3.5
132,10533,4
132,38363,3
132,9923,3
132,11863,4
132,18501,3
132,109491,4.5
132,9275,3.5
132,329833,4
132,12634,3
132,10416,3
132,47327,3
132,15268,2.5
132,10796,4
132,9548,2.5
132,18947,2
132,1900,3.5
132,89,3
132,96724,4
132,198184,3.5
132,9481,4
132,4547,3.5
132,53953,2
132,6415,3
132,181283,3
132,9896,3
132,167,4
132,11232,3.5
132,1636,4
132,2148,2
132,5176,4
132,260346,2.5
132,1389,3
132,9894,2.5
132,7504,3.5
132,8592,2.5
132,913,3.5
132,11091,3
132,1368,4
132,593,2
132,5393,3
132,9095,2.5
132,8874,3
132,11467,3
132,320,3
132,199,3
132,20533,4
132,10684,4
132,1624,3.5
132,325789,3
132,113464,3
132,888,3.5
132,82675,3
132,4256,3.5
132,1493,4
132,88751,2
132,11130,3
132,9944,2.5
132,10731,3.5
132,7350,0.5
132,9869,3.5
132,4379,2.5
132,146233,3.5
132,2034,3.5
132,926,3
133,4248,4
133,64328,4
133,36647,3
133,7214,3
133,1537,3
133,9360,1
133,6282,2
133,508,3
133,9487,2
133,768,2
133,2636,3
133,10478,3
133,27983,4
133,9981,2
133,7453,4
133,15045,3
133,7737,3
133,232672,3
133,17379,3
133,8987,4
133,11359,4
133,82525,3
133,9759,3
133,9486,3
133,9906,4
133,841,3
133,4688,3
133,4148,3
133,2207,3
133,9381,3
133,9625,2
133,9304,3
133,20856,3
133,5955,3
133,9899,3
134,9826,3
134,21355,4
134,10858,3
134,11439,5
134,9457,4
134,12412,3
134,1494,4
134,13184,3
134,2185,3
134,6639,3
134,38153,3
134,58233,4
134,116977,3
134,68734,3
134,5503,4
134,27573,3
134,819,4
134,1369,4
134,9623,3
134,10895,4
134,10935,3
134,834,4
134,228066,3
134,711,3
134,10468,2
134,10027,3
134,11812,4
134,37233,4
134,37950,4
134,27582,4
134,64688,3
134,509,5
134,7443,3
134,5966,5
134,11066,5
135,136795,4
135,8095,3
135,87826,3
135,11560,5
135,25189,5
135,2637,1
135,18480,4
135,709,4
135,49730,4
135,2749,1
135,9607,2
135,1830,5
135,79,1
135,54054,4
135,228967,5
135,46528,2
135,27936,4
135,65,2
135,280391,3
135,9476,4
135,10610,4
135,745,4
135,49527,4
135,73937,5
135,1885,2
135,168672,2
135,18240,4
135,10398,4
135,165,3
135,240832,3
135,216015,4
135,12279,3
135,1645,3
135,11007,4
135,193756,3
135,11287,5
135,259693,5
135,37799,3
135,10184,3
135,4257,5
135,4234,4
135,196,4
135,257091,4
135,6114,5
135,24803,5
135,109410,4
135,1213,4
135,100042,4
135,9036,4
135,257211,2
135,323675,4
135,9361,3
135,1677,4
135,187,4
135,7461,3
135,16538,4
135,9889,4
135,820,5
135,11565,4
135,6073,5
135,16996,4
135,193610,5
135,19912,5
135,296098,4
135,8007,4
135,32823,4
135,4380,5
135,11551,4
135,10336,5
135,11362,4
135,50348,5
135,48138,5
135,1124,5
135,227159,5
135,68179,4
135,1579,4
135,708,4
135,34851,5
135,9930,4
135,1586,3
135,2044,4
135,9913,5
135,71864,5
135,10761,3
135,209451,5
135,11975,4
135,4970,4
135,11831,3
135,9096,2
135,440,5
135,11011,2
135,10641,1
135,11172,4
135,39513,3
135,82687,3
135,41446,2
135,8224,4
135,10537,4
135,225886,3
135,10385,5
135,55779,3
135,10154,3
135,10647,4
135,11431,4
135,8457,4
135,188161,4
135,8850,4
135,64685,5
135,38357,3
135,10060,4
135,11398,2
135,1833,5
135,10391,1
135,8970,2
135,9306,2
135,11370,4
135,12184,4
135,1921,3
135,1683,4
135,203,3
135,11858,3
135,62835,3
135,18937,4
135,13536,5
135,15556,4
135,10718,3
135,11062,4
135,10802,3
135,1887,1
135,6071,3
135,10461,2
135,80278,1
135,12704,4
135,10315,5
135,16643,2
135,2687,2
135,194,5
135,11025,2
135,8849,5
135,78698,4
135,30943,1
135,9544,2
135,24418,5
135,7288,5
135,14655,4
135,24575,4
135,10366,4
135,19898,5
135,4965,3
135,15074,3
135,56715,4
135,1272,3
135,72358,4
135,20542,4
135,266396,5
135,9978,4
135,8271,3
135,10428,3
135,5353,4
135,11934,3
135,14392,4
135,19495,3
135,110415,4
135,77459,2
135,26486,3
135,9495,2
135,256040,4
135,24420,5
135,1257,4
135,62214,3
135,16320,2
135,8842,4
135,9531,3
135,64807,4
135,12289,5
135,11529,2
135,20943,3
135,9099,4
135,9488,3
135,193,5
135,44865,3
135,55787,3
135,257932,3
135,10400,2
135,1957,3
135,10833,4
135,256961,3
135,5852,3
135,12312,5
135,622,3
135,11306,3
135,12508,2
135,25793,4
135,10534,4
135,1091,5
135,87421,4
135,10871,2
135,13503,4
135,13600,4
135,68722,4
135,14324,3
135,14325,4
135,299687,5
135,312221,4
135,23168,1
135,76494,5
135,4944,4
135,10488,4
135,96721,4
135,334,5
135,23742,4
135,259694,4
135,62837,5
135,8966,4
135,8470,4
135,11001,4
135,138832,5
135,16911,4
135,2163,4
135,36670,3
135,23048,4
135,227735,4
135,2155,4
135,8409,1
135,222936,4
135,31908,5
135,10219,3
135,48171,4
135,782,2
135,75531,4
135,11802,4
135,9776,3
135,18785,4
135,365222,4
135,817,4
135,268,3
135,45054,3
135,943,4
135,22881,2
135,10054,2
135,51540,4
135,44264,3
135,350,4
135,152,4
135,109431,5
135,1598,4
135,8065,4
135,271718,3
135,11638,4
135,409,4
135,2118,3
135,11459,4
135,10806,4
135,9348,5
135,377,5
135,8843,4
135,9313,3
135,39486,3
135,1273,4
135,13920,3
135,50544,4
135,325133,4
135,140823,5
135,1883,4
135,89492,4
135,22949,3
135,12437,3
135,2959,4
135,9957,4
135,11648,4
135,9366,2
135,1576,1
135,609,5
135,5516,2
135,13051,5
135,49530,1
135,34806,3
135,49022,4
135,11469,5
136,23479,5
136,11667,5
136,423,5
136,2447,3
136,10066,5
136,2288,2
136,88794,2
136,13515,5
136,11979,5
136,169,4
136,8090,4
136,11622,5
136,3604,3
136,9541,3
136,94348,3
136,8197,2
136,336004,5
136,35019,3
136,10410,3
136,8836,3
136,14442,4
136,321741,1
136,59965,5
136,14175,4
136,11004,4
136,11918,1
136,98357,3
136,10012,3
136,49526,3
136,268920,1
136,9093,3
136,119283,5
136,11823,1
136,35169,5
136,118957,3
136,849,3
136,4515,1
136,18886,5
136,6575,3
136,6440,5
136,13496,4
136,18320,3
136,22787,2
136,8967,3
136,37498,4
136,144336,1
136,9616,3
136,13056,5
136,14113,4
136,285783,1
136,49478,4
136,9726,3
136,20763,4
136,9702,3
136,9311,4
136,9280,4
136,26843,3
136,11876,5
136,22267,5
136,45958,3
136,1969,1
136,310706,1
136,198663,3
136,239573,3
136,10436,2
136,1381,3
136,2162,3
136,127493,2
136,12429,2
136,228205,5
136,2900,5
136,21311,2
136,77875,4
136,192136,4
136,18254,1
136,881,1
136,10877,5
136,9600,5
136,202575,5
136,71469,3
136,85446,5
136,326,4
136,10685,3
136,7220,3
136,9763,3
136,72387,2
136,12596,3
136,1892,5
136,13460,3
136,8055,3
136,50647,3
136,10719,1
136,9294,5
136,11888,3
136,9647,3
136,9353,5
136,55721,5
136,109414,4
136,10307,5
136,11978,3
136,22907,3
136,87567,3
136,38322,1
136,45612,3
136,7305,3
136,3594,4
136,157841,3
136,11519,3
136,12920,1
136,59,4
136,9335,3
137,12106,4
137,11141,4
137,8649,5
137,31867,3.5
137,10253,5
137,3587,4
137,124459,4
137,24662,3
137,32274,3.5
137,182,3.5
137,5494,3.5
137,28,3.5
137,38073,5
137,2054,4
137,302156,3.5
137,606,3.5
137,87502,4
137,698,4.5
137,120467,3
137,11313,5
137,6488,2
137,10559,3
137,296099,5
137,8012,4
137,1574,4
137,9032,4.5
137,2770,4
137,862,5
137,1637,4.5
137,72570,5
137,27569,5
137,10637,5
137,1669,4
137,132363,3.5
137,9472,5
137,2907,4
137,9273,4.5
137,9880,3
137,2925,3.5
137,807,4
137,17654,3
137,11836,4
137,322,5
137,70,4
137,9535,4
137,11036,3.5
137,6557,4.5
137,18126,4
137,16340,4.5
137,10333,5
137,4476,3
137,22947,5
137,2755,3
137,82654,5
137,59967,5
137,16300,5
137,9598,5
137,82696,4.5
137,9870,5
137,8292,4
137,8780,4.5
137,9715,4.5
137,10521,4
137,10762,3.5
137,10096,4.5
137,59436,5
137,227783,4
137,4133,3.5
137,10207,3.5
137,172,3
137,21972,3
137,36593,3.5
137,707,3.5
137,533,5
137,6023,5
137,6439,4.5
137,4347,5
137,37056,4
137,4105,4.5
137,76489,3
137,3933,3.5
137,9918,4
137,273481,4.5
137,307081,5
137,16871,4
137,293863,3.5
137,13156,4.5
137,41233,4
137,9266,5
137,1262,3
137,4513,4
137,22970,3
137,7278,4
137,9013,3
137,865,3.5
137,10776,3
137,50456,4.5
137,9823,4
137,59861,3
137,133805,3.5
137,12763,4
137,9766,2
137,14034,3.5
137,12244,3
137,109421,4
137,11137,3
137,51162,4.5
137,10152,4
137,9452,3.5
137,239566,4
137,53113,4
137,9271,4.5
137,4474,4
137,184346,3
137,48340,3.5
137,14846,4
137,72207,4.5
137,16232,3.5
137,43539,2.5
137,9920,5
137,8978,4
137,11702,3.5
137,18550,4
137,8869,4.5
137,43347,4.5
137,3489,3.5
137,9701,4
137,2122,5
137,37707,4
137,10658,3
137,13150,3
137,9042,4.5
137,17813,3.5
137,11208,5
137,58151,4
137,11400,3.5
137,10350,3
137,28902,4.5
137,14164,4
137,76640,4
137,11058,3
138,14844,5
138,57089,4.5
138,1947,2.5
138,8054,4.5
138,46829,5
138,146238,5
138,9989,1.5
138,9665,0.5
138,311,3.5
138,102362,4
138,11162,3
138,6016,3
138,17186,5
138,13967,1.5
138,2008,1.5
138,9053,0.5
138,4512,2.5
138,76349,5
138,31203,5
138,265208,5
138,45610,4.5
138,50135,5
139,1874,1
139,271331,4
139,215211,4
139,367961,2
139,10955,2
139,223702,3.5
139,254470,2.5
139,69,2.5
139,4967,1.5
139,9449,1.5
139,11499,4
139,4912,3
139,12771,1
139,323676,3.5
139,12506,0.5
139,24071,2.5
139,11249,2
139,9667,1
139,812,1.5
139,277216,2
139,87,2
139,14444,3
139,2043,1.5
139,315664,1.5
139,1428,4
139,562,2.5
139,15373,2
139,318846,2.5
139,26320,1.5
139,14292,2.5
139,924,1.5
139,2018,1.5
139,192577,3
139,9428,1.5
139,2832,0.5
139,137093,4
139,699,3
139,9778,2.5
139,8831,2.5
139,9398,2
139,112949,3.5
139,10439,1.5
139,3638,1
139,23483,3
139,62206,1.5
139,10577,2.5
139,218778,2
139,4348,1.5
139,78,2
139,11780,1.5
139,192102,2.5
139,2001,1
139,10383,2.5
139,11516,2.5
139,10025,1.5
139,15198,3
139,23172,0.5
139,17834,2
139,10016,4
139,10317,2.5
139,58431,1.5
139,9746,1.5
139,13092,2
139,59859,2.5
139,13495,2
139,254473,1
139,700,2.5
139,4964,3
139,10024,3
139,13490,2
139,15927,1.5
139,1259,3
139,5125,1.5
139,174,4
139,9583,1.5
139,9437,2
139,525,1
139,10188,2
139,63574,1
139,245,1.5
139,9825,3
139,186,2
139,9549,1.5
139,61891,2
139,34584,3
139,2666,2
139,12783,1
139,13155,1
139,42807,2
139,28355,2
139,8080,1.5
139,5126,1
139,56288,3.5
139,303858,2
139,1613,0.5
139,31582,1.5
139,16617,2
139,8944,1.5
139,41488,2.5
139,37028,2.5
139,14560,3
139,10330,1.5
139,6957,2.5
139,1934,1.5
139,169917,4
139,951,1.5
139,10189,2
139,9454,3.5
139,2055,2.5
139,1551,2
139,5902,2.5
139,11460,2.5
139,9358,0.5
139,134,2.5
139,22894,1.5
139,134374,2.5
139,1901,3.5
139,15028,1.5
139,11509,2
139,7445,1.5
139,17047,1
139,62838,1.5
139,2057,1
139,70436,2
139,16784,1
139,8011,0.5
139,31640,2.5
139,9092,3
139,2779,2.5
139,316002,2.5
139,36355,0.5
139,238615,3
139,1985,1
139,615,2
139,788,1.5
139,380,3.5
139,13223,3
139,10523,2.5
139,8681,1.5
139,239571,2.5
139,619,1.5
139,424,1.5
139,50014,2.5
139,162903,4
139,11024,3
139,208763,3
139,6466,2.5
139,254024,3.5
139,12589,1
139,7191,0.5
139,1497,3
139,117,2.5
139,6977,2.5
139,168530,1
139,634,1.5
139,392,3
139,10327,0.5
139,88042,1.5
139,41630,1
139,11969,1.5
139,2085,2
139,794,1.5
139,9286,2
139,77877,2.5
139,1265,2
139,866,1.5
139,175555,2
139,75174,2
139,11096,2.5
139,8699,3
139,769,2.5
139,10923,2
139,11283,2
139,111,3.5
139,11676,2.5
139,746,1
139,77866,2.5
139,9416,2
139,7345,4
139,14317,1.5
139,20694,2.5
139,12277,3.5
139,9779,2
139,2140,4
139,12620,2.5
139,14177,1.5
139,198185,2
139,227156,4
139,10735,0.5
139,11351,3
139,10030,2.5
139,10623,3
139,590,4
139,9655,2
140,1268,3
140,11237,3.5
140,190955,5
140,5123,4
140,4518,4
140,11932,3
140,11165,3
140,6116,4
140,57431,4
140,21724,3
140,278,4.5
140,9290,4
140,11543,2.5
140,284536,3
140,152737,4
140,13374,4
140,8976,3
140,319888,5
140,9469,4
140,1909,4
140,22971,3
140,34813,3
140,46261,4
140,10431,3
140,8051,2
140,9352,4
140,10167,3
140,18147,3
140,17170,3
140,18975,4
140,15487,4
140,22825,3
140,11152,3
140,1831,2
140,43931,3
140,10591,5
140,10861,4
140,12770,3
140,276907,4
140,10074,4
140,65055,2
140,10397,3
140,200505,4
140,11954,3
140,60309,3
140,9787,4
140,293646,4
140,6978,4
140,133698,3
140,59440,3
140,1770,3
140,10655,4
140,8988,4
140,15992,3
140,17707,4
140,77883,3
140,40001,4.5
140,64639,4
140,9903,4
140,21338,3
140,20766,4
140,24264,4
140,19803,4
140,20309,3.5
140,9912,5
140,9067,4
140,27360,3
140,8338,3
140,168705,4
140,72113,3
140,9729,3.5
140,94352,3
140,22256,5
140,12404,4
140,152742,5
140,11699,5
140,49953,4
140,48034,5
140,39845,3
140,25353,4
140,36696,4
140,109091,3
140,38543,3
140,33157,3
140,290864,3
140,242166,4
140,859,4
140,83770,4
140,168,3.5
140,1246,4
140,4233,3
140,174751,4
140,184098,4
140,2069,5
140,1788,4
140,11635,4
140,177,4
140,3600,4
140,2621,5
140,10358,4
140,10480,3
140,10313,4
140,18828,5
140,3558,3
140,13476,4
140,10208,4
140,24961,4
140,20697,4
140,20761,4
140,70868,4
140,43593,4
140,6478,5
140,40688,4
140,26672,3
140,45881,4
140,41283,3
140,4935,4
140,19908,3
140,10663,4
140,1891,3
140,9737,3
140,37137,2
140,9532,4
140,10316,4.5
140,2787,3
140,12658,3
140,152601,3
140,10866,3
140,227707,3
140,21349,4
140,19150,4.5
140,70435,4
140,580,5
140,9819,3.5
140,13579,3
140,20024,4
140,2453,3
140,6973,2
140,11156,4
140,354110,3
140,22215,5
140,11632,3
140,30596,3
140,3021,3
140,957,5
140,256917,3.5
140,251,5
140,544,3
140,11395,4
